SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
152,2024-12-19,"4,675.28","4,819.94","4,675.28",(-131.52),(-2.73 %),"5,362.34","2,664.13","23,037,053.00","3,928",173
153,2024-12-18,"4,806.80","4,891.20","4,744.00",(24.17),(0.50 %),"5,362.34","2,664.13","12,095,388.90","2,033",98
154,2024-12-17,"4,782.63","4,898.58","4,710.74",(28.05),(0.59 %),"5,362.34","2,664.13","17,479,086.20","2,900",137
155,2024-12-16,"4,754.57","4,970.29","4,683.14",(-175.50),(-3.55 %),"5,362.34","2,664.13","39,801,705.10","6,713",200
156,2024-12-12,"4,930.08","5,069.67","4,905.36",(-62.93),(-1.26 %),"5,362.34","2,664.13","20,829,285.70","3,391",163
157,2024-12-11,"4,993.01","5,009.44","4,831.20",(77.00),(1.56 %),"5,362.34","2,664.13","28,767,035.60","4,588",191
158,2024-12-10,"4,916.01","5,084.58","4,880.29",(14.85),(0.30 %),"5,362.34","2,664.13","25,266,541.60","4,064",207
159,2024-12-09,"4,901.15","5,056.81","4,830.43",(-64.94),(-1.30 %),"5,362.34","2,664.13","30,283,053.40","4,967",242
160,2024-12-08,"4,966.09","5,262.45","4,957.01",(-108.37),(-2.13 %),"5,362.34","2,664.13","45,646,502.10","7,305",318
161,2024-12-05,"5,074.47","5,266.59","4,737.42",(179.89),(3.67 %),"5,362.34","2,664.13","72,540,433.40","11,622",448
162,2024-12-04,"4,894.57","5,262.12","4,861.24",(-467.76),(-8.72 %),"5,362.34","2,664.13","71,450,124.20","11,142",509
163,2024-12-03,"5,362.34","5,540.97","5,060.58",(301.75),(5.96 %),"5,362.34","2,664.13","100,967,207.80","15,050",689
164,2024-12-02,"5,060.58","5,071.43","4,612.83",(447.74),(9.70 %),"5,060.58","2,664.13","118,803,722.80","18,992",654
165,2024-12-01,"4,612.83","4,618.14","4,197.05",(383.63),(9.07 %),"4,612.83","2,664.13","98,544,648.80","16,906",681
166,2024-11-28,"4,229.19","4,235.14","3,870.86",(358.33),(9.25 %),"4,229.19","2,664.13","39,120,865.20","6,734",257
167,2024-11-27,"3,870.86","3,872.80","3,606.65",(328.50),(9.27 %),"4,216.11","2,664.13","38,255,167.90","7,217",300
168,2024-11-26,"3,542.36","3,575.51","3,497.10",(45.26),(1.29 %),"4,216.11","2,664.13","15,702,475.10","3,118",134
