SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
166,2024-11-28,21.86,21.92,21.73,(-0.02),(-0.11 %),22.38,17.52,"14,089,130.50","1,399,594",470
167,2024-11-27,21.88,21.90,21.76,(0.02),(0.09 %),22.38,17.52,"8,819,778.30","869,773",423
168,2024-11-26,21.86,21.86,21.69,(0.05),(0.23 %),22.38,17.52,"10,095,605.19","1,000,347",556
169,2024-11-25,21.81,21.88,21.76,(-0.07),(-0.32 %),22.38,17.52,"9,146,242.84","926,638",445
170,2024-11-24,21.88,21.91,21.73,(-0.02),(-0.12 %),22.38,17.43,"12,748,653.20","1,283,120",496
171,2024-11-21,21.91,21.95,21.80,(-0.04),(-0.19 %),22.38,17.42,"18,661,629.30","1,880,729",572
172,2024-11-20,21.95,22.00,21.70,(0.08),(0.38 %),22.38,17.42,"18,740,140.08","1,842,074",514
173,2024-11-19,21.87,21.93,21.80,(-0.03),(-0.15 %),22.38,17.35,"20,713,445.38","2,091,896",705
174,2024-11-17,21.90,22.00,21.71,(0.06),(0.30 %),22.38,17.35,"25,634,316.85","2,581,879",822
175,2024-11-14,21.84,21.96,21.68,(0.03),(0.17 %),22.38,17.35,"22,352,346.05","2,228,264",702
176,2024-11-13,21.80,21.80,21.63,(0.10),(0.48 %),22.38,17.35,"12,604,072.18","1,279,474",458
177,2024-11-12,21.69,21.73,21.61,(-0.03),(-0.13 %),22.38,17.35,"17,250,969.03","1,746,905",568
178,2024-11-11,21.72,21.76,21.52,(0.03),(0.15 %),22.38,17.35,"15,059,785.01","1,521,914",575
179,2024-11-10,21.69,21.69,21.45,(0.13),(0.62 %),22.38,17.28,"22,221,799.74","2,283,145",744
180,2024-11-06,21.55,21.55,21.28,(0.23),(1.09 %),22.38,17.28,"19,881,402.79","1,979,833",459
181,2024-11-05,21.32,21.32,21.13,(0.00),(0.03 %),22.38,17.26,"18,159,131.02","1,867,126",385
182,2024-10-30,21.31,21.47,21.31,(-0.15),(-0.72 %),22.38,17.26,"7,337,217.91","759,948",292
183,2024-10-29,21.47,21.47,21.13,(0.28),(1.33 %),22.38,17.26,"9,552,884.39","975,012",461
184,2024-10-28,21.18,21.22,21.01,(0.15),(0.72 %),22.38,17.26,"3,985,694.28","426,494",424
185,2024-10-27,21.03,21.16,21.00,(-0.08),(-0.42 %),22.38,17.26,"12,097,029.53","1,258,809",479
186,2024-10-24,21.12,21.21,20.97,(-0.06),(-0.30 %),22.38,17.26,"12,042,675.02","1,260,356",512
187,2024-10-23,21.18,21.24,21.05,(0.00),(-0.01 %),22.38,17.26,"25,382,841.41","2,471,812",463
188,2024-10-22,21.19,21.20,21.00,(0.05),(0.27 %),22.38,17.26,"17,023,518.72","1,743,264",530
189,2024-10-21,21.13,21.33,21.13,(-0.15),(-0.72 %),22.38,17.26,"6,823,257.16","711,407",425
