SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
135,2025-01-16,"12,573.12","12,719.59","12,516.77",(-77.59),(-0.61 %),"14,838.88","9,750.86","141,995,817.60","225,558","3,269"
136,2025-01-15,"12,650.71","12,753.27","12,604.84",(10.22),(0.08 %),"14,838.88","9,750.86","182,249,630.50","295,802","3,609"
137,2025-01-13,"12,640.48","12,748.88","12,557.25",(-64.27),(-0.50 %),"14,838.88","9,750.86","226,187,164.10","396,969","4,169"
138,2025-01-12,"12,704.75","12,962.35","12,679.25",(-15.64),(-0.12 %),"14,838.88","9,750.86","174,032,190.28","271,934","3,505"
139,2025-01-09,"12,720.40","12,913.68","12,654.28",(-146.98),(-1.14 %),"14,838.88","9,750.86","221,959,060.20","390,469","3,937"
140,2025-01-08,"12,867.38","12,974.38","12,798.22",(61.22),(0.47 %),"14,838.88","9,750.86","333,000,496.20","564,727","5,509"
141,2025-01-07,"12,806.16","12,819.53","12,630.23",(85.92),(0.67 %),"14,838.88","9,750.86","249,639,521.10","437,594","4,583"
142,2025-01-06,"12,720.24","12,720.24","12,382.21",(285.12),(2.29 %),"14,838.88","9,750.86","205,056,285.58","364,511","4,792"
143,2025-01-05,"12,435.12","12,495.88","12,400.94",(34.18),(0.27 %),"14,838.88","9,750.86","142,289,893.20","240,486","3,856"
144,2025-01-02,"12,400.94","12,460.47","12,343.92",(46.08),(0.37 %),"14,838.88","9,750.86","129,409,743.50","225,740","3,067"
145,2025-01-01,"12,354.85","12,451.19","12,319.09",(-8.25),(-0.06 %),"14,838.88","9,750.86","95,377,860.90","168,071","2,405"
146,2024-12-31,"12,363.10","12,474.02","12,275.08",(-81.22),(-0.65 %),"14,838.88","9,750.86","165,892,289.00","293,111","3,476"
147,2024-12-29,"12,444.33","12,519.35","12,408.94",(-49.40),(-0.39 %),"14,838.88","9,750.86","156,885,005.10","281,944","3,744"
148,2024-12-26,"12,493.73","12,541.33","12,437.98",(-38.17),(-0.30 %),"14,838.88","9,750.86","136,300,393.90","236,357","3,480"
149,2024-12-24,"12,531.91","12,672.43","12,490.93",(35.60),(0.28 %),"14,838.88","9,750.86","161,687,080.71","271,176","3,848"
150,2024-12-23,"12,496.30","12,512.64","12,382.61",(91.46),(0.73 %),"14,838.88","9,750.86","146,824,050.50","252,878","3,682"
151,2024-12-22,"12,404.84","12,613.56","12,377.27",(-101.64),(-0.81 %),"14,838.88","9,750.86","155,807,556.20","273,698","3,516"
152,2024-12-19,"12,506.48","12,683.89","12,477.38",(-132.62),(-1.04 %),"14,838.88","9,750.86","228,926,205.40","415,069","3,736"
153,2024-12-18,"12,639.11","12,755.21","12,591.47",(-41.98),(-0.33 %),"14,838.88","9,750.86","220,024,978.60","397,713","3,407"
154,2024-12-17,"12,681.10","12,749.94","12,607.90",(-19.62),(-0.15 %),"14,838.88","9,750.86","150,736,297.20","261,124","3,449"
155,2024-12-16,"12,700.72","12,972.39","12,680.77",(-235.69),(-1.82 %),"14,838.88","9,750.86","247,747,157.90","411,387","4,089"
156,2024-12-12,"12,936.42","13,173.88","12,932.91",(-180.41),(-1.37 %),"14,838.88","9,750.86","205,360,323.90","337,910","3,542"
157,2024-12-11,"13,116.84","13,124.16","12,923.26",(138.93),(1.07 %),"14,838.88","9,750.86","168,107,655.20","272,440","3,289"
158,2024-12-10,"12,977.91","13,161.96","12,953.15",(-131.60),(-1.00 %),"14,838.88","9,750.86","271,453,905.90","417,380","3,795"
159,2024-12-09,"13,109.52","13,322.87","13,054.33",(-222.79),(-1.67 %),"14,838.88","9,750.86","307,980,858.30","445,979","4,366"
160,2024-12-08,"13,332.31","13,763.52","13,262.20",(-423.04),(-3.07 %),"14,838.88","9,750.86","298,470,292.40","511,237","4,680"
161,2024-12-05,"13,755.35","13,806.77","13,324.68",(109.52),(0.80 %),"14,838.88","9,750.86","536,813,885.90","713,091","6,094"
162,2024-12-04,"13,645.83","13,911.34","13,575.18",(-207.86),(-1.50 %),"14,838.88","9,750.86","496,263,659.70","723,705","7,606"
163,2024-12-03,"13,853.70","13,864.61","13,458.99",(208.03),(1.52 %),"14,838.88","9,750.86","383,845,202.80","523,498","5,546"
164,2024-12-02,"13,645.66","13,652.77","13,392.40",(261.93),(1.95 %),"14,838.88","9,750.86","386,222,179.20","585,491","6,488"
165,2024-12-01,"13,383.73","13,723.89","13,238.30",(-184.14),(-1.35 %),"14,838.88","9,750.86","479,739,830.50","686,504","5,840"
166,2024-11-28,"13,567.88","13,682.91","13,263.02",(63.49),(0.47 %),"14,838.88","9,750.86","269,148,506.50","401,108","4,592"
167,2024-11-27,"13,504.38","13,504.38","13,134.49",(369.79),(2.81 %),"14,838.88","9,750.86","335,871,875.40","527,298","6,470"
168,2024-11-26,"13,134.59","13,207.20","13,045.23",(132.66),(1.02 %),"14,838.88","9,750.86","219,063,545.00","358,609","4,314"
169,2024-11-25,"13,001.92","13,111.65","12,916.66",(30.21),(0.23 %),"14,838.88","9,750.86","137,078,063.40","231,951","3,592"
170,2024-11-24,"12,971.71","13,135.89","12,940.94",(-72.63),(-0.55 %),"14,838.88","9,750.86","240,469,948.40","408,772","4,730"
171,2024-11-21,"13,044.34","13,311.85","13,011.32",(-181.15),(-1.36 %),"14,838.88","9,750.86","248,343,061.70","413,471","4,549"
172,2024-11-20,"13,225.50","13,310.89","13,165.98",(-24.62),(-0.18 %),"14,838.88","9,680.04","205,917,731.90","338,245","4,215"
173,2024-11-19,"13,250.13","13,567.37","13,240.56",(-262.63),(-1.94 %),"14,838.88","9,680.04","386,266,150.90","629,178","5,800"
174,2024-11-17,"13,512.77","13,691.28","13,496.79",(29.61),(0.21 %),"14,838.88","9,680.04","375,471,662.20","613,559","6,698"
175,2024-11-14,"13,483.15","13,591.32","13,433.14",(-4.79),(-0.03 %),"14,838.88","9,680.04","258,758,254.20","425,549","5,306"
176,2024-11-13,"13,487.94","13,719.01","13,444.52",(-162.62),(-1.19 %),"14,838.88","9,680.04","242,198,832.80","404,385","4,253"
177,2024-11-12,"13,650.57","13,879.91","13,614.97",(-61.59),(-0.44 %),"14,838.88","9,680.04","307,870,228.40","482,894","5,274"
178,2024-11-11,"13,712.16","13,819.56","13,508.52",(224.64),(1.66 %),"14,838.88","9,680.04","640,930,055.00","1,032,987","8,184"
179,2024-11-10,"13,487.52","13,497.15","13,193.79",(286.05),(2.16 %),"14,838.88","9,680.04","438,470,913.70","735,648","7,318"
180,2024-11-06,"13,201.46","13,339.78","13,116.15",(-18.30),(-0.13 %),"14,838.88","9,680.04","201,889,509.60","325,373","3,948"
181,2024-11-05,"13,219.77","13,307.65","13,122.92",(52.29),(0.39 %),"14,838.88","9,524.87","157,067,895.60","259,344","3,322"
182,2024-10-30,"13,167.47","13,317.15","13,139.97",(-131.01),(-0.98 %),"14,838.88","9,524.87","204,273,788.10","322,807","3,373"
183,2024-10-29,"13,298.49","13,305.49","13,048.21",(236.05),(1.80 %),"14,838.88","9,524.87","295,476,673.80","455,762","5,232"
184,2024-10-28,"13,062.43","13,096.20","12,911.38",(236.65),(1.84 %),"14,838.88","9,524.87","314,789,442.40","352,776","4,896"
185,2024-10-27,"12,825.78","12,891.13","12,712.33",(146.72),(1.15 %),"14,838.88","9,524.87","143,447,221.30","241,710","3,796"
186,2024-10-24,"12,679.06","12,812.46","12,618.60",(-66.52),(-0.52 %),"14,838.88","9,524.87","295,697,279.40","319,088","4,543"
187,2024-10-23,"12,745.58","12,941.31","12,715.68",(-92.30),(-0.71 %),"14,838.88","9,524.87","241,003,677.30","326,331","3,891"
188,2024-10-22,"12,837.89","12,969.07","12,671.30",(63.28),(0.49 %),"14,838.88","9,524.87","230,662,277.60","337,874","4,229"
189,2024-10-21,"12,774.60","13,076.90","12,723.26",(-280.73),(-2.15 %),"14,838.88","9,524.87","328,164,194.50","528,665","5,228"
190,2024-10-20,"13,055.34","13,326.61","13,025.09",(-315.47),(-2.35 %),"14,838.88","9,524.87","359,887,581.10","526,005","5,619"
