SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
187,2024-10-23,"1,539.25","1,592.23","1,534.39",(-26.62),(-1.70 %),"1,712.18","1,014.79","1,484,410,699.00","4,897,849","13,853"
188,2024-10-22,"1,565.87","1,575.87","1,546.41",(10.70),(0.68 %),"1,712.18","1,014.79","776,267,060.20","2,529,363","8,400"
189,2024-10-21,"1,555.17","1,597.01","1,554.36",(-36.61),(-2.30 %),"1,712.18","1,014.79","933,398,309.10","3,166,854","10,479"
190,2024-10-20,"1,591.79","1,626.41","1,569.93",(-16.45),(-1.02 %),"1,712.18","1,014.79","1,565,557,096.53","5,350,854","15,770"
191,2024-10-17,"1,608.24","1,632.61","1,595.92",(6.42),(0.40 %),"1,712.18","1,014.79","1,503,769,818.90","5,004,619","14,365"
192,2024-10-16,"1,601.81","1,602.68","1,573.11",(31.17),(1.98 %),"1,712.18","1,014.79","944,510,484.04","2,950,192","9,784"
193,2024-10-15,"1,570.64","1,572.27","1,545.35",(24.61),(1.59 %),"1,712.18","1,014.79","464,070,201.50","1,512,597","5,500"
194,2024-10-09,"1,546.03","1,546.71","1,529.73",(0.75),(0.04 %),"1,712.18","1,014.79","703,193,651.24","2,272,778","6,659"
195,2024-10-08,"1,545.27","1,565.32","1,539.50",(-5.71),(-0.36 %),"1,712.18","1,014.79","719,870,601.80","2,245,312","6,711"
196,2024-10-07,"1,550.99","1,561.02","1,523.75",(29.04),(1.90 %),"1,712.18","1,014.79","1,068,953,191.99","3,451,211","9,991"
197,2024-10-06,"1,521.94","1,522.35","1,482.02",(32.83),(2.20 %),"1,712.18","1,014.79","760,083,310.40","2,552,883","8,838"
198,2024-10-02,"1,489.11","1,514.27","1,483.63",(-10.73),(-0.71 %),"1,712.18","1,014.79","836,445,678.00","2,856,266","9,210"
199,2024-10-01,"1,499.85","1,499.85","1,444.59",(55.26),(3.82 %),"1,712.18","1,014.79","848,254,979.90","2,954,111","11,342"
200,2024-09-30,"1,444.59","1,447.30","1,424.00",(16.89),(1.18 %),"1,712.18","1,014.79","380,863,736.00","1,358,123","5,474"
201,2024-09-29,"1,427.69","1,440.35","1,414.95",(-10.67),(-0.74 %),"1,712.18","1,014.79","391,874,008.70","1,369,457","6,073"
202,2024-09-26,"1,438.36","1,467.33","1,432.64",(-16.77),(-1.15 %),"1,712.18","1,014.79","422,607,712.50","1,471,831","6,225"
203,2024-09-25,"1,455.14","1,455.27","1,412.49",(25.83),(1.80 %),"1,712.18","1,014.79","610,612,105.20","2,216,647","8,474"
204,2024-09-24,"1,429.30","1,467.35","1,424.89",(-29.23),(-2.00 %),"1,712.18","1,014.79","637,660,801.80","2,165,058","9,238"
205,2024-09-23,"1,458.54","1,505.91","1,452.55",(-18.78),(-1.27 %),"1,712.18","1,014.79","631,645,665.00","1,983,923","8,620"
206,2024-09-22,"1,477.33","1,507.92","1,463.13",(14.91),(1.01 %),"1,712.18","1,014.79","559,616,908.00","1,871,845","8,822"
207,2024-09-18,"1,462.42","1,475.63","1,433.61",(11.16),(0.76 %),"1,712.18","1,014.79","709,047,875.50","2,474,537","10,311"
208,2024-09-16,"1,451.25","1,473.89","1,445.66",(-23.56),(-1.59 %),"1,712.18","1,014.79","693,482,816.40","2,342,003","9,490"
209,2024-09-15,"1,474.81","1,527.29","1,471.53",(-13.88),(-0.93 %),"1,712.18","1,014.79","930,756,828.70","3,097,371","12,979"
210,2024-09-12,"1,488.69","1,488.71","1,444.83",(38.60),(2.66 %),"1,712.18","1,014.79","796,173,419.10","2,676,379","10,711"
211,2024-09-11,"1,450.08","1,480.64","1,446.62",(-13.80),(-0.94 %),"1,712.18","1,014.79","591,992,270.50","2,069,555","8,974"
212,2024-09-10,"1,463.89","1,492.93","1,455.44",(-1.64),(-0.11 %),"1,712.18","1,014.79","867,563,948.10","3,002,417","11,448"
213,2024-09-09,"1,465.53","1,502.17","1,457.51",(-34.27),(-2.28 %),"1,712.18","1,014.79","946,082,421.70","3,165,919","13,831"
214,2024-09-08,"1,499.81","1,545.47","1,497.86",(-24.13),(-1.58 %),"1,712.18","1,014.79","904,218,564.10","2,761,459","11,697"
215,2024-09-05,"1,523.94","1,542.15","1,503.24",(-10.69),(-0.69 %),"1,712.18","1,014.79","885,700,968.10","3,000,904","12,390"
216,2024-09-04,"1,534.64","1,615.87","1,530.89",(-50.24),(-3.17 %),"1,712.18","1,014.79","1,025,758,734.00","3,376,380","13,787"
217,2024-09-03,"1,584.89","1,620.81","1,579.03",(-10.54),(-0.66 %),"1,712.18","1,014.79","1,191,024,681.80","3,727,779","14,853"
218,2024-09-02,"1,595.44","1,597.21","1,507.68",(72.19),(4.73 %),"1,712.18","1,014.79","1,524,323,189.10","5,047,097","20,044"
219,2024-09-01,"1,523.24","1,573.52","1,516.67",(-36.51),(-2.34 %),"1,712.18","1,014.79","1,125,817,630.50","3,554,674","15,932"
220,2024-08-29,"1,559.76","1,603.04","1,546.12",(-28.82),(-1.81 %),"1,712.18","1,014.79","1,245,430,167.40","3,976,024","16,845"
221,2024-08-28,"1,588.59","1,625.07","1,572.23",(14.61),(0.92 %),"1,712.18","1,014.79","1,783,664,844.40","5,331,033","21,824"
222,2024-08-27,"1,573.97","1,663.39","1,568.87",(-81.46),(-4.92 %),"1,712.18","1,014.79","2,614,826,195.40","8,160,632","32,460"
223,2024-08-25,"1,655.43","1,722.33","1,648.74",(-56.74),(-3.31 %),"1,712.18","1,014.79","2,425,148,179.00","7,195,924","26,782"
224,2024-08-22,"1,712.18","1,738.61","1,707.31",(2.92),(0.17 %),"1,712.18","1,014.79","2,202,756,681.60","6,266,977","23,723"
225,2024-08-21,"1,709.25","1,723.56","1,669.81",(10.13),(0.59 %),"1,709.25","1,014.79","3,236,398,837.70","8,974,912","31,170"
226,2024-08-18,"1,699.12","1,755.37","1,681.73",(14.18),(0.84 %),"1,699.12","1,014.79","4,962,083,169.00","14,725,666","50,113"
227,2024-08-15,"1,684.93","1,702.34","1,611.45",(90.18),(5.65 %),"1,684.93","1,014.79","5,080,880,120.60","15,560,131","50,441"
228,2024-08-14,"1,594.75","1,595.53","1,557.21",(11.40),(0.72 %),"1,594.75","1,014.79","1,788,573,581.15","5,946,228","20,758"
229,2024-08-13,"1,583.34","1,604.08","1,564.90",(7.16),(0.45 %),"1,583.34","1,014.79","2,055,191,811.04","6,625,714","24,488"
230,2024-08-12,"1,576.18","1,585.43","1,537.01",(45.27),(2.95 %),"1,578.02","1,014.79","2,601,937,559.40","8,387,138","28,682"
231,2024-08-11,"1,530.90","1,530.90","1,486.87",(49.68),(3.35 %),"1,578.02","1,014.79","2,196,654,830.25","7,286,249","26,133"
232,2024-08-08,"1,481.22","1,512.44","1,475.61",(-8.33),(-0.55 %),"1,578.02","1,014.79","1,276,503,083.17","4,172,435","17,054"
233,2024-08-07,"1,489.56","1,494.11","1,431.22",(33.85),(2.32 %),"1,578.02","1,014.79","1,632,042,710.60","5,355,727","22,214"
