SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
142,2025-01-06,"3,664.68","3,664.78","3,538.90",(125.70),(3.55 %),"3,809.66","2,346.63","3,203,005,473.40","7,059,502","38,526"
143,2025-01-05,"3,538.97","3,538.97","3,462.73",(58.34),(1.67 %),"3,809.66","2,346.63","2,101,718,749.70","4,427,431","26,812"
144,2025-01-02,"3,480.63","3,480.90","3,416.21",(63.92),(1.87 %),"3,809.66","2,346.63","1,631,246,117.90","3,521,607","21,436"
145,2025-01-01,"3,416.71","3,417.95","3,360.27",(41.99),(1.24 %),"3,809.66","2,315.02","1,138,252,935.50","2,570,375","16,283"
146,2024-12-31,"3,374.71","3,436.69","3,319.71",(-59.60),(-1.73 %),"3,809.66","2,315.02","1,908,445,144.70","4,743,846","24,624"
147,2024-12-29,"3,434.32","3,493.21","3,420.18",(-60.66),(-1.73 %),"3,809.66","2,315.02","1,695,158,833.20","3,848,592","22,796"
148,2024-12-26,"3,494.98","3,534.35","3,486.40",(-45.38),(-1.28 %),"3,809.66","2,315.02","1,491,938,742.40","3,346,512","20,916"
149,2024-12-24,"3,540.36","3,567.79","3,513.58",(25.10),(0.71 %),"3,809.66","2,315.02","2,217,876,937.70","4,963,489","29,042"
150,2024-12-23,"3,515.26","3,515.26","3,418.93",(90.86),(2.65 %),"3,809.66","2,315.02","2,009,749,623.00","4,357,812","26,035"
151,2024-12-22,"3,424.39","3,451.58","3,377.85",(22.16),(0.65 %),"3,809.66","2,315.02","1,990,978,889.60","4,444,017","25,200"
152,2024-12-19,"3,402.23","3,468.14","3,391.44",(-52.72),(-1.52 %),"3,809.66","2,315.02","1,796,476,825.33","4,530,751","23,538"
153,2024-12-18,"3,454.95","3,502.08","3,443.52",(-12.76),(-0.36 %),"3,809.66","2,315.02","1,609,637,026.50","3,579,698","20,533"
154,2024-12-17,"3,467.72","3,482.28","3,430.04",(4.97),(0.14 %),"3,809.66","2,315.02","1,774,962,834.10","4,148,405","23,249"
155,2024-12-16,"3,462.74","3,546.55","3,445.21",(-83.93),(-2.36 %),"3,809.66","2,220.59","2,405,212,389.60","5,811,515","29,105"
156,2024-12-12,"3,546.68","3,606.78","3,539.01",(-35.71),(-0.99 %),"3,809.66","2,195.93","2,680,491,466.72","5,888,618","30,735"
157,2024-12-11,"3,582.39","3,583.93","3,498.73",(69.11),(1.96 %),"3,809.66","2,186.98","2,089,927,912.90","4,678,199","25,463"
158,2024-12-10,"3,513.28","3,553.52","3,495.28",(-11.71),(-0.33 %),"3,809.66","2,117.08","1,696,217,604.70","4,070,598","21,755"
159,2024-12-09,"3,524.99","3,580.76","3,511.50",(-19.30),(-0.54 %),"3,809.66","2,117.08","2,113,279,884.45","5,062,275","25,420"
160,2024-12-08,"3,544.30","3,618.60","3,520.72",(-71.68),(-1.98 %),"3,809.66","1,962.25","2,970,388,398.10","7,038,117","35,008"
161,2024-12-05,"3,615.98","3,661.65","3,588.79",(-32.17),(-0.88 %),"3,809.66","1,942.15","3,379,687,383.64","8,131,404","39,376"
162,2024-12-04,"3,648.16","3,706.09","3,613.45",(21.71),(0.59 %),"3,809.66","1,942.15","4,772,803,115.90","11,991,311","52,083"
163,2024-12-03,"3,626.44","3,631.05","3,577.87",(66.09),(1.85 %),"3,809.66","1,942.15","3,753,442,957.85","9,563,038","42,354"
164,2024-12-02,"3,560.35","3,595.20","3,536.61",(22.19),(0.62 %),"3,809.66","1,942.15","3,615,052,336.00","8,782,816","39,310"
165,2024-12-01,"3,538.16","3,575.57","3,501.40",(-40.86),(-1.14 %),"3,809.66","1,942.15","2,587,708,359.75","6,296,237","29,104"
166,2024-11-28,"3,579.03","3,651.25","3,565.99",(-57.82),(-1.58 %),"3,809.66","1,942.15","2,820,790,754.80","6,655,433","31,115"
167,2024-11-27,"3,636.85","3,636.85","3,587.98",(59.94),(1.67 %),"3,809.66","1,942.15","3,457,298,358.30","7,900,752","36,668"
168,2024-11-26,"3,576.90","3,578.18","3,513.84",(69.23),(1.97 %),"3,809.66","1,942.15","2,860,102,134.10","6,573,852","32,970"
169,2024-11-25,"3,507.67","3,521.63","3,474.82",(15.70),(0.44 %),"3,809.66","1,942.15","2,529,174,829.80","5,647,490","27,170"
170,2024-11-24,"3,491.97","3,543.81","3,473.51",(-14.53),(-0.41 %),"3,809.66","1,942.15","2,860,426,223.00","6,616,324","30,626"
171,2024-11-21,"3,506.50","3,557.51","3,497.49",(-32.07),(-0.90 %),"3,809.66","1,942.15","3,003,635,866.92","7,071,746","33,793"
172,2024-11-20,"3,538.58","3,538.68","3,462.46",(44.99),(1.28 %),"3,809.66","1,915.14","2,561,310,310.00","6,255,919","29,989"
173,2024-11-19,"3,493.59","3,613.93","3,479.24",(-110.87),(-3.07 %),"3,809.66","1,915.14","4,040,936,692.47","9,984,838","43,892"
174,2024-11-17,"3,604.46","3,654.83","3,588.72",(30.44),(0.85 %),"3,809.66","1,915.14","4,659,991,170.10","11,240,956","48,412"
175,2024-11-14,"3,574.02","3,595.89","3,510.97",(47.37),(1.34 %),"3,809.66","1,915.14","4,008,151,525.50","9,748,947","43,367"
176,2024-11-13,"3,526.64","3,527.14","3,481.45",(28.61),(0.81 %),"3,809.66","1,915.14","2,459,129,666.60","5,774,992","29,377"
177,2024-11-12,"3,498.03","3,548.36","3,487.03",(-20.27),(-0.57 %),"3,809.66","1,915.14","2,646,907,741.10","6,695,179","32,846"
178,2024-11-11,"3,518.30","3,587.24","3,481.04",(-1.82),(-0.05 %),"3,809.66","1,915.14","4,283,506,781.70","10,882,408","47,160"
179,2024-11-10,"3,520.12","3,520.12","3,380.45",(143.83),(4.26 %),"3,809.66","1,915.14","4,090,048,587.80","10,492,871","46,455"
180,2024-11-06,"3,376.29","3,376.40","3,352.40",(15.53),(0.46 %),"3,809.66","1,915.14","1,710,107,365.10","4,206,560","21,814"
181,2024-11-05,"3,360.75","3,372.87","3,332.86",(25.86),(0.77 %),"3,809.66","1,907.10","1,469,090,210.80","3,641,636","19,725"
182,2024-10-30,"3,334.88","3,367.32","3,314.64",(-11.11),(-0.33 %),"3,809.66","1,907.10","1,837,910,574.90","4,639,289","21,644"
